Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY,SPY
Date,,,,,,
2019-02-14,246.08712768554688,274.3800048828125,275.6400146484375,272.8699951171875,273.7799987792969,83234400
2019-02-15,248.76885986328125,277.3699951171875,277.4100036621094,276.1300048828125,276.3599853515625,97088700
2019-02-19,249.1993103027344,277.8500061035156,278.5799865722656,276.4700012207031,276.4800109863281,59120800
2019-02-20,249.70162963867188,278.4100036621094,278.9200134277344,277.25,277.80999755859375,76610800
2019-02-21,248.81369018554688,277.4200134277344,278.1000061035156,276.3500061035156,277.70001220703125,64214700
2019-02-22,250.35633850097656,279.1400146484375,279.3599853515625,277.3999938964844,278.1099853515625,78114600
2019-02-25,250.697021484375,279.5199890136719,281.30999755859375,279.42999267578125,280.7300109863281,69030700
2019-02-26,250.51773071289065,279.32000732421875,280.29998779296875,278.8999938964844,279.1300048828125,56844100
2019-02-27,250.41017150878903,279.20001220703125,279.5899963378906,277.4800109863281,278.5199890136719,56921600
2019-02-28,249.9437255859375,278.67999267578125,279.45001220703125,278.32000732421875,278.9599914550781,69268300
2019-03-01,251.5043487548828,280.4200134277344,280.8800048828125,278.82000732421875,280.44000244140625,78880500
2019-03-04,250.5894317626953,279.3999938964844,281.8699951171875,276.8399963378906,281.6000061035156,106494600
2019-03-05,250.24867248535156,279.0199890136719,279.760009765625,278.4100036621094,279.5400085449219,59114600
2019-03-06,248.73292541503903,277.3299865722656,279.1600036621094,276.9700012207031,279.1499938964844,75039800
2019-03-07,246.6521759033203,275.010009765625,276.989990234375,274.07000732421875,276.8299865722656,94885100
2019-03-08,246.15890502929688,274.4599914550781,274.6499938964844,272.4200134277344,272.94000244140625,85795800
2019-03-11,249.72845458984375,278.44000244140625,278.6199951171875,275.2300109863281,275.260009765625,65098900
2019-03-12,250.67022705078125,279.489990234375,280.07000732421875,278.8500061035156,279.05999755859375,79667500
2019-03-13,252.3293914794922,281.3399963378906,282.3800048828125,280.29998779296875,280.4800109863281,80639200
2019-03-14,252.16802978515625,281.1600036621094,281.8399963378906,280.6700134277344,281.3699951171875,67518400
2019-03-15,253.413818359375,281.30999755859375,282.2099914550781,280.3299865722656,280.5400085449219,81309000
2019-03-18,254.3326873779297,282.3299865722656,282.6600036621094,281.29998779296875,281.54998779296875,62199800
2019-03-19,254.3957366943359,282.3999938964844,284.3599853515625,281.4100036621094,283.510009765625,90268100
2019-03-20,253.63006591796875,281.54998779296875,283.5,280.32000732421875,282.1600036621094,84609200
2019-03-21,256.49468994140625,284.7300109863281,285.17999267578125,280.5899963378906,280.6400146484375,79550400
2019-03-22,251.5581970214844,279.25,283.79998779296875,279.17999267578125,283.2200012207031,122659300
2019-03-25,251.36900329589844,279.0400085449219,280.19000244140625,277.6400146484375,278.8699951171875,85575200
2019-03-26,253.24269104003903,281.1199951171875,282.17999267578125,279.55999755859375,280.989990234375,68125900
2019-03-27,251.91845703125,279.6499938964844,281.760009765625,277.92999267578125,281.1099853515625,72224700
2019-03-28,252.87335205078125,280.7099914550781,281.2099914550781,279.07000732421875,280.3500061035156,56238500
2019-03-29,254.46783447265625,282.4800109863281,282.8399963378906,281.1400146484375,282.3900146484375,82186800
2019-04-01,257.4856262207031,285.8299865722656,286.1600036621094,284.3999938964844,284.70001220703125,77617900
2019-04-02,257.61175537109375,285.9700012207031,286.2300109863281,285.0899963378906,286.0400085449219,40070400
2019-04-03,258.0171813964844,286.4200134277344,287.760009765625,285.75,287.32000732421875,68243200
2019-04-04,258.7018127441406,287.17999267578125,287.4599914550781,286.010009765625,286.7799987792969,48997500
2019-04-05,259.9538879394531,288.57000732421875,288.6300048828125,287.6000061035156,287.9200134277344,58621700
2019-04-08,260.152099609375,288.7900085449219,288.9100036621094,287.3699951171875,288.1000061035156,53566300
2019-04-09,258.81884765625,287.30999755859375,288.0799865722656,286.70001220703125,287.7200012207031,66142300
2019-04-10,259.7017517089844,288.2900085449219,288.3900146484375,287.30999755859375,287.7699890136719,52601500
2019-04-11,259.629638671875,288.2099914550781,288.8399963378906,287.5799865722656,288.8299865722656,55093100
2019-04-12,261.38623046875,290.1600036621094,290.4700012207031,288.260009765625,290.0,69727800
2019-04-15,261.2151184082031,289.9700012207031,290.3500061035156,289.0799865722656,290.239990234375,49596700
2019-04-16,261.38623046875,290.1600036621094,291.010009765625,289.5,290.95001220703125,52153200
2019-04-17,260.7467041015625,289.45001220703125,291.42999267578125,288.989990234375,291.3999938964844,58268300
2019-04-18,261.2601013183594,290.0199890136719,290.32000732421875,288.6600036621094,290.1000061035156,68708500
2019-04-22,261.4853820800781,290.2699890136719,290.44000244140625,289.07000732421875,289.1700134277344,40160100
2019-04-23,263.8365783691406,292.8800048828125,293.1400146484375,290.4200134277344,290.67999267578125,52246600
2019-04-24,263.2510070800781,292.2300109863281,293.1600036621094,292.07000732421875,292.7900085449219,50392900
2019-04-25,263.08880615234375,292.04998779296875,292.7799987792969,290.7300109863281,292.1199951171875,57770900
2019-04-26,264.3139953613281,293.4100036621094,293.489990234375,291.239990234375,292.1000061035156,50916400
2019-04-29,264.7283630371094,293.8699951171875,294.45001220703125,293.4100036621094,293.510009765625,57197700
2019-04-30,264.86346435546875,294.0199890136719,294.3399963378906,291.9200134277344,293.489990234375,81111700
2019-05-01,262.8726806640625,291.80999755859375,294.95001220703125,291.79998779296875,294.7200012207031,71671900
2019-05-02,262.30517578125,291.17999267578125,292.70001220703125,289.5199890136719,291.67999267578125,65030200
2019-05-03,264.87249755859375,294.0299987792969,294.3399963378906,291.29998779296875,292.82000732421875,56543700
2019-05-06,263.7824401855469,292.82000732421875,293.30999755859375,288.8999938964844,289.25,107198100
2019-05-07,259.3773498535156,287.92999267578125,290.80999755859375,285.80999755859375,290.1499938964844,144729900
2019-05-08,259.01715087890625,287.5299987792969,289.42999267578125,286.8699951171875,287.5299987792969,91568300
2019-05-09,258.2333068847656,286.6600036621094,287.3299865722656,283.29998779296875,285.2300109863281,103471100
2019-05-10,259.5305480957031,288.1000061035156,288.94000244140625,282.29998779296875,285.6199951171875,112429300
2019-05-13,253.0084991455078,280.8599853515625,283.489990234375,279.92999267578125,282.4200134277344,127290500
2019-05-14,255.2965850830078,283.3999938964844,285.1000061035156,281.8500061035156,281.989990234375,77003200
2019-05-15,256.7920227050781,285.05999755859375,285.7699890136719,281.3599853515625,281.5899963378906,73956400
2019-05-16,259.17022705078125,287.70001220703125,289.2099914550781,285.760009765625,285.8399963378906,76749600
2019-05-17,257.4946594238281,285.8399963378906,288.6000061035156,285.1199951171875,285.1400146484375,100353000
2019-05-20,255.7920684814453,283.95001220703125,285.9599914550781,283.1199951171875,284.05999755859375,62877600
2019-05-21,258.0981750488281,286.510009765625,286.92999267578125,285.54998779296875,285.8299865722656,46847100
2019-05-22,257.3054504394531,285.6300048828125,286.69000244140625,285.1000061035156,285.45001220703125,49482500
2019-05-23,254.16159057617188,282.1400146484375,283.2099914550781,280.57000732421875,283.1600036621094,98733800
2019-05-24,254.7381591796875,282.7799987792969,284.20001220703125,282.0899963378906,283.739990234375,55268100
2019-05-28,252.36880493164065,280.1499938964844,284.1499938964844,280.1300048828125,283.0899963378906,70029400
2019-05-29,250.67527770996097,278.2699890136719,279.3599853515625,276.7099914550781,278.9100036621094,104972900
2019-05-30,251.3600311279297,279.0299987792969,280.0400085449219,277.80999755859375,279.1099853515625,62523800
2019-05-31,247.97283935546875,275.2699890136719,277.1199951171875,275.239990234375,276.20001220703125,86862800
2019-06-03,247.34226989746097,274.57000732421875,276.54998779296875,273.0899963378906,275.30999755859375,96428000
2019-06-04,252.7111968994141,280.5299987792969,280.67999267578125,276.6199951171875,277.1199951171875,77231900
2019-06-05,254.9002990722656,282.9599914550781,282.989990234375,280.32000732421875,282.3299865722656,71169700
2019-06-06,256.5577697753906,284.79998779296875,285.54998779296875,282.57000732421875,283.2900085449219,69430400
2019-06-07,259.1251220703125,287.6499938964844,288.8500061035156,285.739990234375,285.92999267578125,74272200
2019-06-10,260.3143310546875,288.9700012207031,290.82000732421875,288.8699951171875,289.3699951171875,60799100
2019-06-11,260.2512512207031,288.8999938964844,291.3999938964844,288.17999267578125,290.989990234375,58641300
2019-06-12,259.791748046875,288.3900146484375,289.260009765625,287.82000732421875,288.6400146484375,47096300
2019-06-13,260.86370849609375,289.5799865722656,289.9800109863281,288.6199951171875,289.3999938964844,48945200
2019-06-14,260.5754699707031,289.260009765625,289.92999267578125,288.4100036621094,289.260009765625,52324700
2019-06-17,260.6746826171875,289.3699951171875,290.2200012207031,289.17999267578125,289.5199890136719,39205700
2019-06-18,263.4041748046875,292.3999938964844,293.57000732421875,290.989990234375,291.3900146484375,85434800
2019-06-19,263.99871826171875,293.05999755859375,293.6499938964844,291.4700012207031,292.54998779296875,78674400
2019-06-20,266.5209655761719,295.8599853515625,296.30999755859375,293.1300048828125,296.0400085449219,116570000
2019-06-21,266.1336364746094,294.0,295.5199890136719,293.760009765625,294.1300048828125,83309500
2019-06-24,265.8077087402344,293.6400146484375,294.5799865722656,293.4700012207031,294.2300109863281,47582700
2019-06-25,263.2006530761719,290.760009765625,293.7300109863281,290.6400146484375,293.70001220703125,82028700
2019-06-26,262.9381408691406,290.4700012207031,292.30999755859375,290.3500061035156,291.75,51584900
2019-06-27,263.87054443359375,291.5,292.05999755859375,290.8900146484375,291.30999755859375,40355200
2019-06-28,265.22833251953125,293.0,293.54998779296875,292.010009765625,292.5799865722656,59350900
2019-07-01,267.6362609863281,295.6600036621094,296.9200134277344,294.3299865722656,296.67999267578125,78705600
2019-07-02,268.3332824707031,296.42999267578125,296.489990234375,294.67999267578125,295.6099853515625,61504500
2019-07-03,270.4786376953125,298.79998779296875,298.82000732421875,297.0199890136719,297.17999267578125,40898900
2019-07-05,270.1708984375,298.4599914550781,298.6400146484375,296.010009765625,297.44000244140625,51677300
2019-07-08,268.6863708496094,296.82000732421875,298.260009765625,296.2200012207031,297.010009765625,45841800
2019-07-09,269.0212707519531,297.19000244140625,297.5199890136719,295.4800109863281,295.5400085449219,41101300
2019-07-10,270.30657958984375,298.6099853515625,299.6600036621094,297.7799987792969,298.3699951171875,58448500
2019-07-11,270.9403076171875,299.30999755859375,299.5799865722656,298.20001220703125,299.32000732421875,50826100
2019-07-12,272.15325927734375,300.6499938964844,300.7300109863281,299.510009765625,299.8500061035156,40326000
2019-07-15,272.2437438964844,300.75,301.1300048828125,300.19000244140625,301.1300048828125,33900000
2019-07-16,271.36572265625,299.7799987792969,300.8800048828125,299.44000244140625,300.6499938964844,36650100
2019-07-17,269.51910400390625,297.739990234375,299.92999267578125,297.739990234375,299.75,36036300
2019-07-18,270.5058288574219,298.8299865722656,299.25,296.70001220703125,297.19000244140625,51392600
2019-07-19,269.0030822753906,297.1700134277344,300.07000732421875,296.9800109863281,300.0400085449219,58678600
2019-07-22,269.6639099121094,297.8999938964844,298.5,297.0400085449219,297.6099853515625,43638100
2019-07-23,271.592041015625,300.0299987792969,300.0299987792969,298.2200012207031,299.1400146484375,44564500
2019-07-24,272.868408203125,301.44000244140625,301.44000244140625,299.0899963378906,299.19000244140625,47213200
2019-07-25,271.5648498535156,300.0,301.0,299.1099853515625,300.94000244140625,55394100
2019-07-26,273.38433837890625,302.010009765625,302.2300109863281,300.6199951171875,300.760009765625,45084100
2019-07-29,272.8864440917969,301.4599914550781,302.010009765625,300.8500061035156,301.8800048828125,38126500
2019-07-30,272.2166442871094,300.7200012207031,301.1700134277344,299.489990234375,299.9100036621094,45849000
2019-07-31,269.2384338378906,297.42999267578125,301.20001220703125,295.20001220703125,300.989990234375,104245200
2019-08-01,266.8939514160156,294.8399963378906,300.8699951171875,293.9599914550781,297.6000061035156,142646600
2019-08-02,264.8844299316406,292.6199951171875,294.1199951171875,290.8999938964844,293.8500061035156,116749700
2019-08-05,256.91845703125,283.82000732421875,288.2099914550781,281.7200012207031,288.0899963378906,178745400
2019-08-06,260.521240234375,287.79998779296875,288.0400085449219,284.2799987792969,285.9100036621094,120711700
2019-08-07,260.67510986328125,287.9700012207031,288.82000732421875,282.0400085449219,284.3999938964844,140572300
2019-08-08,265.78961181640625,293.6199951171875,293.6199951171875,289.010009765625,289.6199951171875,87713900
2019-08-09,263.9791564941406,291.6199951171875,293.239990234375,289.6499938964844,292.5799865722656,93730000
2019-08-12,260.7657165527344,288.07000732421875,291.6099853515625,287.0199890136719,289.9599914550781,65527600
2019-08-13,264.8209533691406,292.54998779296875,294.1499938964844,287.3599853515625,287.739990234375,94299800
2019-08-14,256.9909362792969,283.8999938964844,288.739990234375,283.760009765625,288.07000732421875,135622100
2019-08-15,257.6697998046875,284.6499938964844,285.6400146484375,282.3900146484375,284.8800048828125,99556600
2019-08-16,261.4717102050781,288.8500061035156,289.3299865722656,284.7099914550781,286.4800109863281,83018300
2019-08-19,264.6218566894531,292.3299865722656,293.0799865722656,291.44000244140625,292.19000244140625,53571800
2019-08-20,262.59417724609375,290.0899963378906,292.3599853515625,289.95001220703125,291.7699890136719,51596400
2019-08-21,264.73052978515625,292.45001220703125,292.8599853515625,291.7200012207031,292.4800109863281,49524700
2019-08-22,264.6490478515625,292.3599853515625,293.92999267578125,290.3999938964844,293.2300109863281,51666400
2019-08-23,257.85089111328125,284.8500061035156,292.760009765625,283.4700012207031,290.9200134277344,149161500
2019-08-26,260.7022399902344,288.0,288.0,285.5799865722656,287.2699890136719,72423800
2019-08-27,259.6794128417969,286.8699951171875,289.95001220703125,286.0299987792969,289.5400085449219,66668900
2019-08-28,261.5079040527344,288.8900146484375,289.07000732421875,285.25,286.1400146484375,59696700
2019-08-29,264.8481750488281,292.5799865722656,293.1600036621094,290.6099853515625,291.7200012207031,57899400
2019-08-30,264.73052978515625,292.45001220703125,294.239990234375,291.4200134277344,294.2200012207031,62901200
2019-09-03,263.18255615234375,290.739990234375,291.5799865722656,289.2699890136719,290.57000732421875,69101400
2019-09-04,266.1697998046875,294.0400085449219,294.05999755859375,292.30999755859375,293.1400146484375,46887300
2019-09-05,269.5914611816406,297.82000732421875,298.8299865722656,294.0,296.7900085449219,83258100
2019-09-06,269.79974365234375,298.04998779296875,298.760009765625,297.4200134277344,298.1700134277344,49584300
2019-09-09,269.9354553222656,298.20001220703125,299.239990234375,297.1600036621094,299.1400146484375,51260300
2019-09-10,269.8721923828125,298.1300048828125,298.20001220703125,295.9700012207031,297.3599853515625,57947100
2019-09-11,271.79119873046875,300.25,300.3399963378906,297.75,298.4700012207031,68821100
2019-09-12,272.7326354980469,301.2900085449219,302.4599914550781,300.4100036621094,301.25,72908700
2019-09-13,272.551513671875,301.0899963378906,302.1700134277344,300.67999267578125,301.7799987792969,62104800
2019-09-16,271.709716796875,300.1600036621094,301.1400146484375,299.45001220703125,299.8399963378906,58191200
2019-09-17,272.397705078125,300.9200134277344,301.0199890136719,299.75,299.94000244140625,41475500
2019-09-18,272.560546875,301.1000061035156,301.2200012207031,298.239990234375,300.489990234375,73375800
2019-09-19,272.54254150390625,301.0799865722656,302.6300048828125,300.7099914550781,301.5299987792969,76560500
2019-09-20,271.2548522949219,298.2799987792969,300.6700134277344,297.4100036621094,300.3599853515625,89565000
2019-09-23,271.19110107421875,298.2099914550781,299.0,297.2699890136719,297.54998779296875,43476800
2019-09-24,269.06317138671875,295.8699951171875,299.8399963378906,294.80999755859375,299.4100036621094,94869400
2019-09-25,270.6545715332031,297.6199951171875,298.1099853515625,294.3299865722656,295.9599914550781,71854000
2019-09-26,270.0907897949219,297.0,297.8599853515625,295.45001220703125,297.6300048828125,56179700
2019-09-27,268.63568115234375,295.3999938964844,297.95001220703125,293.69000244140625,297.8299865722656,84746600
2019-09-30,269.8815612792969,296.7699890136719,297.54998779296875,295.9200134277344,295.9700012207031,51662400
2019-10-01,266.6714172363281,293.239990234375,298.4599914550781,293.0,297.739990234375,88242400
2019-10-02,261.9608459472656,288.05999755859375,291.510009765625,286.6400146484375,291.5,122539500
2019-10-03,264.1070251464844,290.4200134277344,290.45001220703125,284.82000732421875,287.80999755859375,85278800
2019-10-04,267.68096923828125,294.3500061035156,294.6300048828125,291.0799865722656,291.1400146484375,65091200
2019-10-07,266.5260009765625,293.0799865722656,295.260009765625,292.7699890136719,293.4700012207031,59610500
2019-10-08,262.3882141113281,288.5299987792969,291.8500061035156,288.489990234375,291.0400085449219,95708100
2019-10-09,264.87994384765625,291.2699890136719,292.29998779296875,290.05999755859375,290.75,62359400
2019-10-10,266.6714172363281,293.239990234375,294.2099914550781,291.0,291.17999267578125,55296300
2019-10-11,269.4360046386719,296.2799987792969,298.739990234375,296.1400146484375,296.2699890136719,98720400
2019-10-14,269.1359558105469,295.95001220703125,296.6700134277344,295.57000732421875,295.92999267578125,40394800
2019-10-15,271.8004455566406,298.8800048828125,299.70001220703125,296.9700012207031,297.1000061035156,46754500
2019-10-16,271.3639831542969,298.3999938964844,299.1600036621094,297.9200134277344,298.3699951171875,48928200
2019-10-17,272.1641845703125,299.2799987792969,300.239990234375,298.5199890136719,299.67999267578125,45736600
2019-10-18,270.97283935546875,297.9700012207031,299.3999938964844,297.0299987792969,298.69000244140625,64304000
2019-10-21,272.80987548828125,299.989990234375,300.2099914550781,298.94000244140625,299.4200134277344,39048600
2019-10-22,271.918701171875,299.010009765625,300.8999938964844,298.9100036621094,300.5799865722656,48594700
2019-10-23,272.7098693847656,299.8800048828125,299.94000244140625,298.5,298.7300109863281,34352200
2019-10-24,273.15545654296875,300.3699951171875,301.07000732421875,299.4599914550781,300.9100036621094,35453100
2019-10-25,274.2740783691406,301.6000061035156,302.20001220703125,299.67999267578125,299.739990234375,45205400
2019-10-28,275.8199462890625,303.29998779296875,303.8500061035156,302.9100036621094,302.94000244140625,42147000
2019-10-29,275.7381286621094,303.2099914550781,304.2300109863281,302.8599853515625,303.0,44284900
2019-10-30,276.5838623046875,304.1400146484375,304.54998779296875,301.989990234375,303.42999267578125,49643900
2019-10-31,275.84722900390625,303.3299865722656,304.1300048828125,301.7300109863281,304.1300048828125,69053800
2019-11-01,278.4026184082031,306.1400146484375,306.19000244140625,304.739990234375,304.9200134277344,71141500
2019-11-04,279.5211486816406,307.3699951171875,308.0,306.9599914550781,307.8500061035156,60606900
2019-11-05,279.2121276855469,307.0299987792969,307.9200134277344,306.7099914550781,307.5899963378906,42933200
2019-11-06,279.2756652832031,307.1000061035156,307.3999938964844,306.05999755859375,307.0299987792969,46487100
2019-11-07,280.2579040527344,308.17999267578125,309.6499938964844,307.6600036621094,308.57000732421875,54272300
2019-11-08,280.9490051269531,308.94000244140625,309.0,307.0299987792969,307.79998779296875,49032100
2019-11-11,280.412353515625,308.3500061035156,308.5400085449219,307.2699890136719,307.4200134277344,35797300
2019-11-12,281.0035400390625,309.0,309.989990234375,308.1499938964844,308.75,46484600
2019-11-13,281.094482421875,309.1000061035156,309.5400085449219,307.6600036621094,307.9100036621094,53917700
2019-11-14,281.5036926269531,309.54998779296875,309.6400146484375,308.0899963378906,308.7900085449219,51219900
2019-11-15,283.54083251953125,311.7900085449219,311.8399963378906,310.260009765625,311.0199890136719,62023600
2019-11-18,283.7499084472656,312.0199890136719,312.2799987792969,311.0299987792969,311.5299987792969,49228000
2019-11-19,283.6680908203125,311.92999267578125,312.69000244140625,311.2200012207031,312.67999267578125,67804700
2019-11-20,282.61309814453125,310.7699890136719,311.8500061035156,309.05999755859375,311.2799987792969,79406200
2019-11-21,282.1584777832031,310.2699890136719,311.010009765625,309.3900146484375,310.8900146484375,54664700
2019-11-22,282.78607177734375,310.9599914550781,311.239990234375,309.8500061035156,311.0899963378906,44850200
2019-11-25,284.9775695800781,313.3699951171875,313.3699951171875,311.9800109863281,311.9800109863281,48647200
2019-11-26,285.6231994628906,314.0799865722656,314.2799987792969,313.05999755859375,313.4100036621094,37569000
2019-11-27,286.896484375,315.4800109863281,315.4800109863281,314.3699951171875,314.6099853515625,44444600
2019-11-29,285.8323974609375,314.30999755859375,315.1300048828125,314.05999755859375,314.8599853515625,36592700
2019-12-02,283.4043884277344,311.6400146484375,314.6600036621094,311.1700134277344,314.5899963378906,75767800
2019-12-03,281.5036926269531,309.54998779296875,309.6400146484375,307.1300048828125,308.6499938964844,73941700
2019-12-04,283.2406005859375,311.4599914550781,312.1199951171875,310.32000732421875,310.70001220703125,49080000
2019-12-05,283.7499084472656,312.0199890136719,312.25,310.5799865722656,312.2300109863281,40709000
2019-12-06,286.3416442871094,314.8699951171875,315.30999755859375,314.1099853515625,314.1199951171875,48927000
2019-12-09,285.4413757324219,313.8800048828125,315.17999267578125,313.79998779296875,314.44000244140625,34838500
2019-12-10,285.12310791015625,313.5299987792969,314.54998779296875,312.80999755859375,313.82000732421875,52649800
2019-12-11,285.9324951171875,314.4200134277344,314.70001220703125,313.44000244140625,314.0299987792969,53429100
2019-12-12,288.39697265625,317.1300048828125,317.989990234375,314.1700134277344,314.42999267578125,96389600
2019-12-13,288.5697021484375,317.32000732421875,318.6700134277344,316.0199890136719,316.8699951171875,81503900
2019-12-16,290.5521545410156,319.5,320.1499938964844,317.25,319.2200012207031,82749700
2019-12-17,290.6158447265625,319.57000732421875,320.25,319.4800109863281,319.9200134277344,61097700
2019-12-18,290.6340637207031,319.5899963378906,320.25,319.5299987792969,320.0,48133000
2019-12-19,291.82537841796875,320.8999938964844,320.9800109863281,319.5199890136719,319.79998779296875,85310500
2019-12-20,293.10479736328125,320.7300109863281,321.9700012207031,319.3900146484375,320.4599914550781,147142100
2019-12-23,293.5525817871094,321.2200012207031,321.6499938964844,321.05999755859375,321.5899963378906,52990000
2019-12-24,293.561767578125,321.2300109863281,321.5199890136719,320.8999938964844,321.4700012207031,20270000
2019-12-26,295.1243896484375,322.94000244140625,322.95001220703125,321.6400146484375,321.6499938964844,30911200
2019-12-27,295.0513000488281,322.8599853515625,323.79998779296875,322.2799987792969,323.739990234375,42528800
2019-12-30,293.4245910644531,321.0799865722656,323.1000061035156,320.54998779296875,322.95001220703125,49729100
2019-12-31,294.137451171875,321.8599853515625,322.1300048828125,320.1499938964844,320.5299987792969,57077300
2020-01-02,296.88818359375,324.8699951171875,324.8900146484375,322.5299987792969,323.5400085449219,59151200
2020-01-03,294.6399841308594,322.4100036621094,323.6400146484375,321.1000061035156,321.1600036621094,77709700
2020-01-06,295.76416015625,323.6400146484375,323.7300109863281,320.3599853515625,320.489990234375,55653900
2020-01-07,294.9324951171875,322.7300109863281,323.5400085449219,322.239990234375,323.0199890136719,40496400
2020-01-08,296.5043640136719,324.45001220703125,325.7799987792969,322.6700134277344,322.94000244140625,68296000
2020-01-09,298.5148620605469,326.6499938964844,326.7300109863281,325.5199890136719,326.1600036621094,48473300
2020-01-10,297.6559143066406,325.7099914550781,327.4599914550781,325.20001220703125,327.2900085449219,53029300
2020-01-13,299.702880859375,327.95001220703125,327.9599914550781,325.9200134277344,326.3900146484375,47086800
2020-01-14,299.2459716796875,327.45001220703125,328.6199951171875,326.8399963378906,327.4700012207031,62832800
2020-01-15,299.9222412109375,328.19000244140625,329.0199890136719,327.260009765625,327.3500061035156,72056600
2020-01-16,302.4171447753906,330.9200134277344,330.9200134277344,329.45001220703125,329.70001220703125,54050300
2020-01-17,303.3584289550781,331.95001220703125,332.17999267578125,330.8500061035156,331.70001220703125,95846000
2020-01-21,302.7643737792969,331.29998779296875,332.17999267578125,330.82000732421875,330.8999938964844,77742400
2020-01-22,302.8009338378906,331.3399963378906,332.95001220703125,331.1700134277344,332.239990234375,48914900
2020-01-23,303.14825439453125,331.7200012207031,332.1700134277344,329.4100036621094,330.6300048828125,51963000
2020-01-24,300.4522399902344,328.7699890136719,332.5299987792969,327.3599853515625,332.44000244140625,87578400
2020-01-27,295.6361083984375,323.5,325.1199951171875,322.6600036621094,323.0299987792969,84062500
2020-01-28,298.73419189453125,326.8900146484375,327.8500061035156,323.6000061035156,325.05999755859375,63834000
2020-01-29,298.4874572753906,326.6199951171875,328.6300048828125,326.3999938964844,328.3800048828125,53888900
2020-01-30,299.45611572265625,327.67999267578125,327.9100036621094,323.5400085449219,324.3599853515625,75491800
2020-01-31,294.0187072753906,321.7300109863281,327.1700134277344,320.7300109863281,327.0,113845600
2020-02-03,296.2027587890625,324.1199951171875,326.1600036621094,323.2200012207031,323.3500061035156,69083000
2020-02-04,300.71728515625,329.05999755859375,330.010009765625,327.7200012207031,328.07000732421875,62573200
2020-02-05,304.18994140625,332.8599853515625,333.0899963378906,330.6700134277344,332.2699890136719,65951100
2020-02-06,305.2135009765625,333.9800109863281,334.19000244140625,332.79998779296875,333.9100036621094,50359700
2020-02-07,303.5868225097656,332.20001220703125,333.989990234375,331.6000061035156,332.82000732421875,64139400
2020-02-10,305.8532409667969,334.67999267578125,334.75,331.19000244140625,331.2300109863281,42070000
2020-02-11,306.38323974609375,335.260009765625,337.0199890136719,334.67999267578125,336.1600036621094,54864500
2020-02-12,308.3572082519531,337.4200134277344,337.6499938964844,336.42999267578125,336.8299865722656,43992700
2020-02-13,308.0281982421875,337.05999755859375,338.1199951171875,335.55999755859375,335.8599853515625,54501900
2020-02-14,308.5216979980469,337.6000061035156,337.7300109863281,336.20001220703125,337.510009765625,64582200
2020-02-18,307.7266540527344,336.7300109863281,337.6700134277344,335.2099914550781,336.510009765625,57226200
2020-02-19,309.1979675292969,338.3399963378906,339.0799865722656,337.4800109863281,337.7900085449219,48814700
2020-02-20,307.92767333984375,336.95001220703125,338.6400146484375,333.67999267578125,337.739990234375,74163400
2020-02-21,304.75653076171875,333.4800109863281,335.80999755859375,332.5799865722656,335.4700012207031,113788200
2020-02-24,294.64923095703125,322.4200134277344,333.55999755859375,321.239990234375,323.1400146484375,161088400
2020-02-25,285.7207336425781,312.6499938964844,324.6099853515625,311.69000244140625,323.94000244140625,218913200
2020-02-26,284.6697692871094,311.5,318.1099853515625,310.70001220703125,314.17999267578125,194773800
2020-02-27,271.88470458984375,297.510009765625,311.55999755859375,297.510009765625,305.4599914550781,284353500
2020-02-28,270.742431640625,296.260009765625,297.8900146484375,285.5400085449219,288.70001220703125,384975800
2020-03-02,282.46734619140625,309.0899963378906,309.1600036621094,294.4599914550781,298.2099914550781,238703600
2020-03-03,274.3796081542969,300.239990234375,313.8399963378906,297.57000732421875,309.5,300139100
2020-03-04,285.91265869140625,312.8599853515625,313.1000061035156,303.3299865722656,306.1199951171875,176613400
2020-03-05,276.408447265625,302.4599914550781,308.4700012207031,300.010009765625,304.9800109863281,186366800
2020-03-06,271.83905029296875,297.4599914550781,298.7799987792969,290.2300109863281,293.1499938964844,228667200
2020-03-09,250.6099853515625,274.2300109863281,284.19000244140625,273.45001220703125,275.29998779296875,309417300
2020-03-10,263.5777893066406,288.4200134277344,288.5199890136719,273.5,284.6400146484375,276444100
2020-03-11,250.7287445068359,274.3599853515625,281.94000244140625,270.8800048828125,280.70001220703125,255316300
2020-03-12,226.7397003173828,248.11000061035156,266.6600036621094,247.67999267578125,256.0,392220700
2020-03-13,246.122802734375,269.32000732421875,271.4800109863281,248.52000427246097,263.0899963378906,329566100
2020-03-16,219.19113159179688,239.8500061035156,256.8999938964844,237.36000061035156,241.17999267578125,297240000
2020-03-17,231.02574157714844,252.8000030517578,256.1700134277344,237.07000732421875,245.0399932861328,262070500
2020-03-18,219.3282470703125,240.0,248.3699951171875,228.02000427246097,236.25,327597100
2020-03-19,219.79428100585935,240.5099945068359,247.3800048828125,232.22000122070312,239.25,289322000
2020-03-20,210.32244873046875,228.8000030517578,244.47000122070312,228.5,242.52999877929688,347158800
2020-03-23,204.9448699951172,222.9499969482422,229.67999267578125,218.2599945068359,228.19000244140625,326025200
2020-03-24,223.5135498046875,243.1499938964844,244.1000061035156,233.8000030517578,234.4199981689453,235494500
2020-03-25,226.85958862304688,246.7899932861328,256.3500061035156,239.75,244.8699951171875,299430300
